[2025-03-07 14:05:04,628] [INFO] Node started: localhost:30090 | index=91 | f=1, k=4
[2025-03-07 14:05:29,830] [INFO] [30090] PRE-PREPARE received: {'request_id': 1741323929740, 'data': 'llapbft_message_1741323929740', 'timestamp': 1741323929.772654, 'leader': 30149, 'cluster_id': 3, 'cluster_ports': [30002, 30005, 30008, 30010, 30017, 30021, 30024, 30031, 30034, 30035, 30040, 30048, 30054, 30055, 30056, 30058, 30076, 30081, 30084, 30090, 30091, 30101, 30103, 30107, 30120, 30123, 30124, 30135, 30136, 30137, 30144, 30149, 30152, 30156, 30158, 30163, 30164, 30166, 30173, 30174, 30175, 30178, 30183, 30186, 30188, 30191, 30193, 30195], 'cluster_manager': {'host': 'localhost', 'port': 30136, 'latitude': 36.6273945, 'longitude': 127.4590786, 'altitude': 185, 'offset_m': 'lat: 88 m, lng: 51 m, alt: 185 m'}, 'simulated_delay': 0.000221, 'distance': 127.44763359087511, 'message_size_bits': 5304}
[2025-03-07 14:05:29,853] [INFO] [30090] Broadcasting PREPARE: REQUEST 1741323929740
[2025-03-07 14:05:30,024] [INFO] [30090] PREPARE received from 30158 for REQUEST 1741323929740
[2025-03-07 14:05:30,024] [INFO] [30090] Broadcasting COMMIT: REQUEST 1741323929740
[2025-03-07 14:05:30,415] [INFO] [30090] PREPARE received from 30048 for REQUEST 1741323929740
[2025-03-07 14:05:30,514] [INFO] [30090] PREPARE received from 30178 for REQUEST 1741323929740
[2025-03-07 14:05:30,514] [INFO] [30090] PREPARE received from 30021 for REQUEST 1741323929740
[2025-03-07 14:05:30,514] [INFO] [30090] PREPARE received from 30107 for REQUEST 1741323929740
[2025-03-07 14:05:31,004] [INFO] [30090] PREPARE received from 30017 for REQUEST 1741323929740
[2025-03-07 14:05:31,628] [INFO] [30090] PREPARE received from 30135 for REQUEST 1741323929740
[2025-03-07 14:05:31,628] [INFO] [30090] COMMIT received from 30107 for REQUEST 1741323929740
[2025-03-07 14:05:32,051] [INFO] [30090] PREPARE received from 30188 for REQUEST 1741323929740
[2025-03-07 14:05:32,053] [INFO] [30090] PREPARE received from 30175 for REQUEST 1741323929740
[2025-03-07 14:05:32,053] [INFO] [30090] COMMIT received from 30158 for REQUEST 1741323929740
[2025-03-07 14:05:32,053] [INFO] [30090] COMMIT complete. Sending PRE-REPLY: REQUEST 1741323929740 directly to Manager 30136
[2025-03-07 14:05:32,053] [INFO] [30090] COMMIT received from 30175 for REQUEST 1741323929740
[2025-03-07 14:05:32,477] [INFO] [30090] PREPARE received from 30084 for REQUEST 1741323929740
[2025-03-07 14:05:32,477] [INFO] [30090] PREPARE received from 30144 for REQUEST 1741323929740
[2025-03-07 14:05:32,477] [INFO] [30090] PREPARE received from 30183 for REQUEST 1741323929740
[2025-03-07 14:05:32,477] [INFO] [30090] PREPARE received from 30174 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] COMMIT received from 30174 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] PREPARE received from 30191 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] COMMIT received from 30186 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] COMMIT received from 30084 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] PREPARE received from 30103 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] COMMIT received from 30183 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] PREPARE received from 30195 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] COMMIT received from 30191 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] COMMIT received from 30188 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] COMMIT received from 30135 for REQUEST 1741323929740
[2025-03-07 14:05:32,626] [INFO] [30090] COMMIT received from 30144 for REQUEST 1741323929740
