[2025-03-07 14:05:12,458] [INFO] Node started: localhost:30129 | index=130 | f=1, k=4
[2025-03-07 14:05:29,803] [INFO] [30129] PRE-PREPARE received: {'request_id': 1741323929740, 'data': 'llapbft_message_1741323929740', 'timestamp': 1741323929.772654, 'leader': 30118, 'cluster_id': 2, 'cluster_ports': [30001, 30009, 30012, 30013, 30014, 30016, 30025, 30029, 30037, 30038, 30047, 30051, 30052, 30057, 30060, 30063, 30072, 30073, 30075, 30079, 30082, 30085, 30087, 30088, 30089, 30092, 30093, 30095, 30105, 30106, 30112, 30114, 30118, 30121, 30122, 30127, 30129, 30130, 30133, 30138, 30142, 30143, 30145, 30157, 30165, 30168, 30169, 30171, 30184, 30196, 30198, 30199], 'cluster_manager': {'host': 'localhost', 'port': 30029, 'latitude': 36.6266259, 'longitude': 127.4590111, 'altitude': 13, 'offset_m': 'lat: 2 m, lng: 45 m, alt: 13 m'}, 'simulated_delay': 0.00015288888888888888, 'distance': 71.46912006573461, 'message_size_bits': 5504}
[2025-03-07 14:05:29,810] [INFO] [30129] Broadcasting PREPARE: REQUEST 1741323929740
[2025-03-07 14:05:30,057] [INFO] [30129] PREPARE received from 30198 for REQUEST 1741323929740
[2025-03-07 14:05:30,057] [INFO] [30129] Broadcasting COMMIT: REQUEST 1741323929740
[2025-03-07 14:05:30,420] [INFO] [30129] PREPARE received from 30171 for REQUEST 1741323929740
[2025-03-07 14:05:30,420] [INFO] [30129] PREPARE received from 30168 for REQUEST 1741323929740
[2025-03-07 14:05:30,451] [INFO] [30129] PREPARE received from 30009 for REQUEST 1741323929740
[2025-03-07 14:05:32,481] [INFO] [30129] COMMIT received from 30168 for REQUEST 1741323929740
[2025-03-07 14:05:32,673] [INFO] [30129] COMMIT received from 30171 for REQUEST 1741323929740
[2025-03-07 14:05:32,673] [INFO] [30129] COMMIT complete. Sending PRE-REPLY: REQUEST 1741323929740 directly to Manager 30029
[2025-03-07 14:05:33,177] [INFO] [30129] PREPARE received from 30184 for REQUEST 1741323929740
[2025-03-07 14:05:33,177] [INFO] [30129] PREPARE received from 30092 for REQUEST 1741323929740
[2025-03-07 14:05:33,177] [INFO] [30129] PREPARE received from 30133 for REQUEST 1741323929740
[2025-03-07 14:05:33,177] [INFO] [30129] COMMIT received from 30133 for REQUEST 1741323929740
[2025-03-07 14:05:33,177] [INFO] [30129] COMMIT received from 30199 for REQUEST 1741323929740
[2025-03-07 14:05:33,177] [INFO] [30129] COMMIT received from 30198 for REQUEST 1741323929740
[2025-03-07 14:05:33,179] [INFO] [30129] COMMIT received from 30037 for REQUEST 1741323929740
[2025-03-07 14:05:33,179] [INFO] [30129] COMMIT received from 30184 for REQUEST 1741323929740
[2025-03-07 14:05:33,179] [INFO] [30129] COMMIT received from 30092 for REQUEST 1741323929740
[2025-03-07 14:05:33,179] [INFO] [30129] COMMIT received from 30009 for REQUEST 1741323929740
[2025-03-07 14:05:33,179] [INFO] [30129] PREPARE received from 30199 for REQUEST 1741323929740
[2025-03-07 14:05:33,462] [INFO] [30129] PREPARE received from 30165 for REQUEST 1741323929740
