[2025-03-12 12:35:28,096] [INFO] Node started: localhost:30018 | index=19 | f=1, k=4
[2025-03-12 12:36:06,188] [INFO] [30018] PRE-PREPARE received: {'request_id': 1741750566115, 'data': 'llapbft_message_1741750566115', 'timestamp': 1741750566.142161, 'leader': 30022, 'cluster_id': 2, 'cluster_ports': [30000, 30007, 30013, 30018, 30021, 30022, 30030, 30031, 30049, 30050, 30052, 30055, 30057, 30058, 30060, 30062, 30071, 30077, 30078, 30091, 30096, 30100, 30104, 30110, 30121, 30129, 30131, 30133, 30134, 30140, 30141, 30143, 30148, 30152, 30155, 30157, 30158, 30159, 30160, 30161, 30167, 30168, 30169, 30170, 30171, 30172, 30173, 30177, 30178, 30179, 30190, 30192, 30193, 30195], 'cluster_manager': {'host': 'localhost', 'port': 30155, 'latitude': 36.6269898, 'longitude': 127.4587731, 'altitude': 261, 'offset_m': 'lat: 43 m, lng: 24 m, alt: 261 m'}, 'simulated_delay': 0.0003133333333333333, 'distance': 163.58679760188403, 'message_size_bits': 5640}
[2025-03-12 12:36:06,196] [INFO] [30018] Broadcasting PREPARE: REQUEST 1741750566115
[2025-03-12 12:36:07,919] [INFO] [30018] PREPARE received from 30060 for REQUEST 1741750566115
[2025-03-12 12:36:07,919] [INFO] [30018] Broadcasting COMMIT: REQUEST 1741750566115
[2025-03-12 12:36:07,919] [INFO] [30018] PREPARE received from 30193 for REQUEST 1741750566115
[2025-03-12 12:36:07,919] [INFO] [30018] PREPARE received from 30121 for REQUEST 1741750566115
[2025-03-12 12:36:07,921] [INFO] [30018] PREPARE received from 30178 for REQUEST 1741750566115
[2025-03-12 12:36:07,921] [INFO] [30018] PREPARE received from 30169 for REQUEST 1741750566115
[2025-03-12 12:36:07,921] [INFO] [30018] PREPARE received from 30172 for REQUEST 1741750566115
[2025-03-12 12:36:07,921] [INFO] [30018] PREPARE received from 30168 for REQUEST 1741750566115
[2025-03-12 12:36:07,921] [INFO] [30018] PREPARE received from 30190 for REQUEST 1741750566115
[2025-03-12 12:36:07,921] [INFO] [30018] PREPARE received from 30167 for REQUEST 1741750566115
[2025-03-12 12:36:07,921] [INFO] [30018] PREPARE received from 30031 for REQUEST 1741750566115
[2025-03-12 12:36:07,923] [INFO] [30018] PREPARE received from 30173 for REQUEST 1741750566115
[2025-03-12 12:36:07,923] [INFO] [30018] PREPARE received from 30192 for REQUEST 1741750566115
[2025-03-12 12:36:07,923] [INFO] [30018] PREPARE received from 30104 for REQUEST 1741750566115
[2025-03-12 12:36:08,146] [INFO] [30018] PREPARE received from 30078 for REQUEST 1741750566115
[2025-03-12 12:36:08,149] [INFO] [30018] PREPARE received from 30071 for REQUEST 1741750566115
[2025-03-12 12:36:08,149] [INFO] [30018] PREPARE received from 30143 for REQUEST 1741750566115
[2025-03-12 12:36:08,149] [INFO] [30018] PREPARE received from 30091 for REQUEST 1741750566115
[2025-03-12 12:36:08,151] [INFO] [30018] PREPARE received from 30140 for REQUEST 1741750566115
[2025-03-12 12:36:08,151] [INFO] [30018] PREPARE received from 30131 for REQUEST 1741750566115
[2025-03-12 12:36:08,151] [INFO] [30018] PREPARE received from 30170 for REQUEST 1741750566115
[2025-03-12 12:36:08,151] [INFO] [30018] PREPARE received from 30110 for REQUEST 1741750566115
[2025-03-12 12:36:08,151] [INFO] [30018] PREPARE received from 30096 for REQUEST 1741750566115
[2025-03-12 12:36:08,151] [INFO] [30018] PREPARE received from 30013 for REQUEST 1741750566115
[2025-03-12 12:36:08,151] [INFO] [30018] PREPARE received from 30052 for REQUEST 1741750566115
[2025-03-12 12:36:08,900] [INFO] [30018] PREPARE received from 30171 for REQUEST 1741750566115
[2025-03-12 12:36:08,900] [INFO] [30018] PREPARE received from 30158 for REQUEST 1741750566115
[2025-03-12 12:36:08,902] [INFO] [30018] COMMIT received from 30140 for REQUEST 1741750566115
[2025-03-12 12:36:08,902] [INFO] [30018] COMMIT received from 30131 for REQUEST 1741750566115
[2025-03-12 12:36:08,902] [INFO] [30018] COMMIT complete. Sending PRE-REPLY: REQUEST 1741750566115 directly to Manager 30155
[2025-03-12 12:36:08,902] [INFO] [30018] COMMIT received from 30192 for REQUEST 1741750566115
[2025-03-12 12:36:08,903] [INFO] [30018] PREPARE received from 30050 for REQUEST 1741750566115
[2025-03-12 12:36:08,903] [INFO] [30018] PREPARE received from 30057 for REQUEST 1741750566115
[2025-03-12 12:36:08,903] [INFO] [30018] PREPARE received from 30177 for REQUEST 1741750566115
