[2025-03-11 17:48:05,007] [INFO] Node started: localhost:30174 | index=175 | f=1, k=4
[2025-03-11 17:48:11,687] [INFO] [30174] PRE-PREPARE received: {'request_id': 1741682891617, 'data': 'llapbft_message_1741682891617', 'timestamp': 1741682891.640408, 'leader': 30150, 'cluster_id': 2, 'cluster_ports': [30007, 30008, 30012, 30015, 30019, 30025, 30029, 30030, 30039, 30044, 30046, 30050, 30054, 30056, 30063, 30065, 30068, 30072, 30074, 30077, 30080, 30083, 30085, 30094, 30103, 30105, 30112, 30114, 30120, 30125, 30129, 30130, 30134, 30145, 30147, 30148, 30149, 30150, 30155, 30158, 30166, 30167, 30172, 30174, 30188, 30192, 30199], 'cluster_manager': {'host': 'localhost', 'port': 30029, 'latitude': 36.6266259, 'longitude': 127.4590111, 'altitude': 13, 'offset_m': 'lat: 2 m, lng: 45 m, alt: 13 m'}, 'simulated_delay': 0.0002902222222222222, 'distance': 184.634515634767, 'message_size_bits': 5224}
[2025-03-11 17:48:11,701] [INFO] [30174] Broadcasting PREPARE: REQUEST 1741682891617
[2025-03-11 17:48:12,242] [INFO] [30174] PREPARE received from 30167 for REQUEST 1741682891617
[2025-03-11 17:48:12,242] [INFO] [30174] Broadcasting COMMIT: REQUEST 1741682891617
[2025-03-11 17:48:13,344] [INFO] [30174] PREPARE received from 30149 for REQUEST 1741682891617
[2025-03-11 17:48:13,344] [INFO] [30174] PREPARE received from 30054 for REQUEST 1741682891617
[2025-03-11 17:48:13,438] [INFO] [30174] PREPARE received from 30065 for REQUEST 1741682891617
[2025-03-11 17:48:13,638] [INFO] [30174] COMMIT received from 30167 for REQUEST 1741682891617
[2025-03-11 17:48:13,638] [INFO] [30174] COMMIT received from 30155 for REQUEST 1741682891617
[2025-03-11 17:48:13,638] [INFO] [30174] COMMIT complete. Sending PRE-REPLY: REQUEST 1741682891617 directly to Manager 30029
[2025-03-11 17:48:13,638] [INFO] [30174] PREPARE received from 30155 for REQUEST 1741682891617
[2025-03-11 17:48:13,662] [INFO] [30174] PREPARE received from 30046 for REQUEST 1741682891617
[2025-03-11 17:48:13,724] [INFO] [30174] PREPARE received from 30120 for REQUEST 1741682891617
[2025-03-11 17:48:13,896] [INFO] [30174] PREPARE received from 30007 for REQUEST 1741682891617
[2025-03-11 17:48:13,897] [INFO] [30174] PREPARE received from 30015 for REQUEST 1741682891617
[2025-03-11 17:48:14,055] [INFO] [30174] PREPARE received from 30083 for REQUEST 1741682891617
[2025-03-11 17:48:14,055] [INFO] [30174] COMMIT received from 30083 for REQUEST 1741682891617
[2025-03-11 17:48:14,299] [INFO] [30174] COMMIT received from 30007 for REQUEST 1741682891617
[2025-03-11 17:48:14,299] [INFO] [30174] PREPARE received from 30199 for REQUEST 1741682891617
[2025-03-11 17:48:14,354] [INFO] [30174] COMMIT received from 30199 for REQUEST 1741682891617
[2025-03-11 17:48:14,433] [INFO] [30174] COMMIT received from 30149 for REQUEST 1741682891617
[2025-03-11 17:48:14,647] [INFO] [30174] PREPARE received from 30008 for REQUEST 1741682891617
[2025-03-11 17:48:14,810] [INFO] [30174] COMMIT received from 30054 for REQUEST 1741682891617
[2025-03-11 17:48:14,830] [INFO] [30174] PREPARE received from 30129 for REQUEST 1741682891617
[2025-03-11 17:48:14,830] [INFO] [30174] PREPARE received from 30068 for REQUEST 1741682891617
[2025-03-11 17:48:14,830] [INFO] [30174] PREPARE received from 30074 for REQUEST 1741682891617
[2025-03-11 17:48:14,832] [INFO] [30174] PREPARE received from 30019 for REQUEST 1741682891617
